lane,geo_code,geography_name,feature_order,feature_id,feature_label,feature_role,raw_value,display_value,unit,latest_year,time_basis,present,denominator,source_row_hash,source,caveat,order_position,ordering_method
evidence_visibility,FJ,Fiji,13,direct-disaster-economic-loss,Recorded direct disaster loss,reporting_visibility_only,1.0,100.0,binary reporting presence,,"any returned row, 2007-2020",True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,Direct-loss presence is reporting visibility only; absence is not zero loss.,17,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,FJ,Fiji,14,climate-altering-land-cover-index,Climate-altering land-cover index,reporting_presence,1.0,100.0,binary reporting presence,,"any returned row, 1992-2022",True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",17,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,5,meteorological-monitoring-network,Meteorological monitoring network,reporting_presence,1.0,100.0,binary reporting presence,2026.0,latest official monitoring reporting status,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence is a partial monitoring proxy, not preparedness.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,7,power-generation,Power generation,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,8,rainfall-anomalies,Rainfall anomalies,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,9,sea-level-anomalies,Sea level anomalies,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,10,population-growth,Projected population growth,reporting_presence,1.0,100.0,binary reporting presence,,"any returned row, 1990-2025",True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,reporting_presence,1.0,100.0,binary reporting presence,,"any returned row, 2000-2023",True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,reporting_presence,1.0,100.0,binary reporting presence,,"any returned row, 2000-2022",True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,13,direct-disaster-economic-loss,Recorded direct disaster loss,reporting_visibility_only,1.0,100.0,binary reporting presence,,"any returned row, 2007-2020",True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,Direct-loss presence is reporting visibility only; absence is not zero loss.,18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,MH,Marshall Islands,14,climate-altering-land-cover-index,Climate-altering land-cover index,reporting_presence,1.0,100.0,binary reporting presence,,"any returned row, 1992-2022",True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",18,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,PF,French Polynesia,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",19,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
evidence_visibility,PF,French Polynesia,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,reporting_presence,1.0,100.0,binary reporting presence,,any baseline row represented in reviewed coverage table,True,not applicable; binary reporting presence,not_applicable_aggregate_visibility,Pacific Data Hub official SDMX rows,"Reporting presence describes evidence visibility, not conditions.",19,evidence_visibility: average-linkage seriation over pairwise shared features; no imputation
